date,city,state,pm25,pm10,no2,nh3,so2,co,o3,temperature,humidity,aqi
2025-08-20,Thiruvananthapuram,Kerala,44.3,66.5,33.2,6.2,7.0,30.5,37.6,33.0,57.0,75
2025-08-27,Thiruvananthapuram,Kerala,50.1,75.2,40.2,5.8,14.7,31.9,66.4,31.9,56.2,132
2025-09-03,Thiruvananthapuram,Kerala,44.7,67.1,38.4,2.7,10.2,37.1,52.7,30.8,55.6,105
2025-09-10,Thiruvananthapuram,Kerala,36.4,54.5,33.5,9.4,6.0,54.3,47.0,29.6,55.2,94
2025-09-17,Thiruvananthapuram,Kerala,40.2,60.4,39.6,8.1,9.1,44.2,29.4,28.4,55.0,60
2025-09-24,Thiruvananthapuram,Kerala,29.9,44.9,31.4,5.7,8.9,42.5,22.6,27.2,55.0,45
2025-10-01,Thiruvananthapuram,Kerala,30.9,46.4,34.3,8.2,6.4,25.4,23.7,26.0,55.3,47
2025-10-08,Thiruvananthapuram,Kerala,29.5,44.3,34.3,4.3,11.7,47.2,5.7,24.9,55.8,58
2025-10-15,Thiruvananthapuram,Kerala,26.2,39.3,31.6,2.0,10.2,46.6,21.0,23.7,56.4,50
2025-10-22,Thiruvananthapuram,Kerala,26.1,39.1,32.2,8.1,8.0,35.7,8.6,22.7,57.3,40
2025-10-29,Thiruvananthapuram,Kerala,23.1,34.6,28.8,7.3,10.9,47.7,38.7,21.7,58.3,77
2025-11-05,Thiruvananthapuram,Kerala,30.9,46.4,38.5,3.5,15.7,33.4,57.6,20.8,59.6,115
2025-11-12,Thiruvananthapuram,Kerala,28.1,42.2,34.4,11.4,16.9,54.9,49.9,20.0,60.9,99
2025-11-19,Thiruvananthapuram,Kerala,26.9,40.4,31.9,6.8,14.4,54.2,47.1,19.4,62.4,94
2025-11-26,Thiruvananthapuram,Kerala,34.2,51.3,38.9,3.2,11.9,38.7,26.1,18.8,64.0,59
2025-12-03,Thiruvananthapuram,Kerala,27.4,41.1,29.5,5.3,17.8,37.0,33.4,18.4,65.7,89
2025-12-10,Thiruvananthapuram,Kerala,42.5,63.8,43.2,2.6,9.6,50.6,51.2,18.1,67.5,102
2025-12-17,Thiruvananthapuram,Kerala,32.9,49.4,31.3,2.0,11.7,42.8,52.0,18.0,69.3,103
2025-12-24,Thiruvananthapuram,Kerala,42.3,63.4,37.6,4.7,4.9,42.7,26.4,18.0,71.1,63
2025-01-01,Trivandrum,Kerala,44.1,66.1,36.2,4.0,9.4,26.1,43.8,18.2,73.1,87
2025-01-08,Trivandrum,Kerala,48.7,73.0,37.3,4.1,9.2,65.4,28.6,18.5,74.9,72
2025-01-15,Trivandrum,Kerala,53.5,80.3,38.4,4.9,13.0,36.0,34.5,19.0,76.5,80
2025-01-22,Trivandrum,Kerala,51.1,76.6,34.3,3.1,10.1,24.1,70.8,19.6,78.1,141
2025-01-29,Trivandrum,Kerala,58.2,87.3,36.7,3.3,10.0,44.1,55.7,20.3,79.6,111
2025-02-05,Trivandrum,Kerala,62.8,94.2,37.3,5.0,10.6,8.1,38.5,21.1,80.9,94
2025-02-12,Trivandrum,Kerala,64.1,96.1,36.0,6.1,15.5,26.0,23.4,22.1,82.1,96
2025-02-19,Trivandrum,Kerala,53.4,80.1,28.6,5.7,12.3,58.0,14.4,23.1,83.0,80
2025-02-26,Trivandrum,Kerala,57.7,86.5,29.4,7.6,10.7,48.4,28.8,24.1,83.8,86
2025-03-05,Trivandrum,Kerala,73.3,109.9,35.9,9.3,7.1,46.7,63.2,25.3,84.4,126
2025-03-12,Trivandrum,Kerala,71.4,107.2,33.7,3.7,8.7,24.9,42.1,26.5,84.8,107
2025-03-19,Trivandrum,Kerala,63.1,94.7,28.8,5.1,12.2,26.9,21.0,27.7,85.0,94
2025-03-26,Trivandrum,Kerala,71.0,106.5,31.6,5.5,13.0,53.1,23.2,28.9,84.9,106
2025-04-02,Trivandrum,Kerala,85.9,128.8,37.3,4.8,11.4,26.9,28.4,30.1,84.7,128
2025-04-09,Trivandrum,Kerala,80.4,120.6,34.3,4.1,16.5,65.0,54.3,31.2,84.2,120
2025-04-16,Trivandrum,Kerala,86.5,129.8,36.5,3.7,16.1,26.2,37.6,32.3,83.5,129
2025-04-23,Trivandrum,Kerala,92.9,139.4,38.8,7.1,6.0,46.1,37.8,33.4,82.6,139
2025-04-30,Trivandrum,Kerala,91.1,136.7,38.0,5.9,7.4,22.6,26.7,34.4,81.6,136
2025-05-07,Trivandrum,Kerala,83.2,124.8,34.7,5.0,9.2,47.2,62.0,35.2,80.4,124
2025-05-14,Trivandrum,Kerala,85.4,128.0,35.9,4.6,5.7,29.8,19.4,36.0,79.0,128
2025-05-21,Trivandrum,Kerala,75.6,113.4,32.1,6.0,4.8,24.6,36.8,36.7,77.5,113
2025-05-28,Trivandrum,Kerala,81.9,122.8,35.3,2.0,6.3,58.9,60.4,37.2,75.8,122
2025-06-04,Trivandrum,Kerala,72.6,109.0,32.0,3.8,13.1,20.4,22.9,37.6,74.1,108
2025-06-11,Trivandrum,Kerala,71.1,106.7,32.2,7.4,10.5,16.6,49.0,37.9,72.4,106
2025-06-18,Trivandrum,Kerala,67.7,101.6,31.6,8.6,8.4,37.3,54.5,38.0,70.6,108
2025-06-25,Trivandrum,Kerala,80.8,121.2,39.0,6.0,15.5,46.5,33.1,38.0,68.8,121
2025-07-02,Trivandrum,Kerala,78.7,118.0,39.6,9.4,9.1,36.2,12.4,37.8,67.0,118
2025-07-09,Trivandrum,Kerala,65.7,98.6,34.5,5.3,11.3,43.8,56.0,37.5,65.2,111
2025-07-16,Trivandrum,Kerala,66.0,99.1,36.5,8.7,8.0,26.9,21.2,37.0,63.6,99
2025-07-23,Trivandrum,Kerala,61.5,92.3,35.9,4.1,7.6,37.1,38.9,36.5,62.0,92
2025-07-30,Trivandrum,Kerala,43.3,64.9,26.7,4.0,16.7,15.2,26.4,35.7,60.5,83
2025-08-06,Trivandrum,Kerala,48.7,73.0,31.9,6.4,10.1,58.5,58.4,34.9,59.2,116
2025-08-13,Trivandrum,Kerala,56.6,84.9,39.6,6.0,12.0,33.2,45.4,34.0,58.0,90
2025-08-20,Trivandrum,Kerala,49.3,74.0,36.9,7.2,8.9,38.3,37.3,33.0,57.0,74
2025-08-27,Trivandrum,Kerala,41.6,62.4,33.3,7.0,12.5,32.1,68.3,31.9,56.2,136
2025-09-03,Trivandrum,Kerala,39.8,59.7,34.2,4.3,6.2,42.0,24.8,30.8,55.6,59
2025-09-10,Trivandrum,Kerala,33.3,49.9,30.6,4.3,8.2,54.3,20.9,29.6,55.2,49
2025-09-17,Trivandrum,Kerala,28.8,43.2,28.3,7.3,11.8,48.0,67.8,28.4,55.0,135
2025-09-24,Trivandrum,Kerala,32.4,48.6,34.0,4.9,9.0,15.7,41.5,27.2,55.0,83
2025-10-01,Trivandrum,Kerala,30.7,46.0,34.0,5.0,3.8,8.2,31.8,26.0,55.3,63
2025-10-08,Trivandrum,Kerala,27.1,40.7,31.5,6.3,8.6,35.6,18.9,24.9,55.8,43
2025-10-15,Trivandrum,Kerala,28.1,42.1,33.9,7.2,7.4,44.5,21.7,23.7,56.4,43
2025-10-22,Trivandrum,Kerala,25.9,38.8,32.0,7.9,10.6,57.1,37.6,22.7,57.3,75
2025-10-29,Trivandrum,Kerala,28.8,43.2,36.0,5.6,8.2,51.1,41.4,21.7,58.3,82
2025-11-05,Trivandrum,Kerala,32.9,49.4,41.0,5.1,16.8,52.4,43.3,20.8,59.6,86
2025-11-12,Trivandrum,Kerala,26.1,39.1,31.9,4.9,7.1,49.3,28.0,20.0,60.9,56
2025-11-19,Trivandrum,Kerala,28.6,42.9,33.9,3.4,14.9,42.6,31.9,19.4,62.4,74
2025-11-26,Trivandrum,Kerala,21.4,32.2,24.4,2.0,9.7,47.0,40.4,18.8,64.0,80
2025-12-03,Trivandrum,Kerala,34.3,51.5,37.0,4.8,7.2,68.1,45.7,18.4,65.7,91
2025-12-10,Trivandrum,Kerala,37.2,55.8,37.8,9.9,10.4,23.3,18.4,18.1,67.5,55
2025-12-17,Trivandrum,Kerala,35.1,52.6,33.4,5.0,5.3,5.0,44.9,18.0,69.3,89
2025-12-24,Trivandrum,Kerala,36.7,55.0,32.6,5.2,9.7,35.5,5.0,18.0,71.1,54
2025-01-01,Bhopal,Madhya Pradesh,62.6,93.9,51.4,9.6,18.8,40.6,33.6,15.2,63.1,94
2025-01-08,Bhopal,Madhya Pradesh,64.8,97.3,49.7,5.0,21.0,64.2,9.5,15.5,64.9,105
2025-01-15,Bhopal,Madhya Pradesh,75.2,112.8,53.9,5.8,11.2,80.2,41.6,16.0,66.5,112
2025-01-22,Bhopal,Madhya Pradesh,79.2,118.8,53.1,7.5,7.8,5.0,38.7,16.6,68.1,118
2025-01-29,Bhopal,Madhya Pradesh,84.4,126.5,53.2,9.7,4.1,49.7,38.9,17.3,69.6,126
2025-02-05,Bhopal,Madhya Pradesh,73.1,109.7,43.5,9.2,12.0,67.3,40.8,18.1,70.9,109
2025-02-12,Bhopal,Madhya Pradesh,87.6,131.4,49.3,8.3,18.6,33.8,37.9,19.1,72.1,131
2025-02-19,Bhopal,Madhya Pradesh,105.6,158.4,56.5,6.6,12.5,81.0,35.6,20.1,73.0,158
2025-02-26,Bhopal,Madhya Pradesh,95.1,142.6,48.5,6.7,10.0,46.1,16.2,21.1,73.8,142
2025-03-05,Bhopal,Madhya Pradesh,96.7,145.0,47.3,3.9,21.6,38.3,15.4,22.3,74.4,145
2025-03-12,Bhopal,Madhya Pradesh,120.8,181.2,57.0,7.1,25.4,20.0,11.3,23.5,74.8,181
2025-03-19,Bhopal,Madhya Pradesh,119.9,179.9,54.8,12.7,12.9,69.3,19.4,24.7,75.0,179
2025-03-26,Bhopal,Madhya Pradesh,116.7,175.0,51.9,3.8,17.6,46.5,17.8,25.9,74.9,174
2025-04-02,Bhopal,Madhya Pradesh,99.4,149.1,43.2,2.1,3.8,45.2,43.7,27.1,74.7,149
2025-04-09,Bhopal,Madhya Pradesh,122.0,183.0,52.1,7.8,13.0,27.3,20.6,28.2,74.2,182
2025-04-16,Bhopal,Madhya Pradesh,126.3,189.4,53.2,7.2,13.6,74.4,18.4,29.3,73.5,189
2025-04-23,Bhopal,Madhya Pradesh,129.7,194.6,54.2,8.2,19.0,30.0,30.6,30.4,72.6,194
2025-04-30,Bhopal,Madhya Pradesh,131.6,197.4,54.8,11.5,13.0,36.0,25.7,31.4,71.6,197
2025-05-07,Bhopal,Madhya Pradesh,134.4,201.5,56.1,13.1,14.0,33.6,22.7,32.2,70.4,201
2025-05-14,Bhopal,Madhya Pradesh,116.5,174.7,48.9,7.9,17.4,59.0,26.8,33.0,69.0,174
2025-05-21,Bhopal,Madhya Pradesh,115.8,173.8,49.2,6.9,5.7,55.5,7.1,33.7,67.5,173
2025-05-28,Bhopal,Madhya Pradesh,92.5,138.8,39.9,5.4,12.0,52.2,33.0,34.2,65.8,138
2025-06-04,Bhopal,Madhya Pradesh,124.3,186.4,54.8,13.4,14.0,13.7,10.2,34.6,64.1,186
2025-06-11,Bhopal,Madhya Pradesh,112.8,169.2,51.0,10.4,21.1,90.6,21.0,34.9,62.4,169
2025-06-18,Bhopal,Madhya Pradesh,126.5,189.7,59.0,15.7,11.9,29.4,29.4,35.0,60.6,189
2025-06-25,Bhopal,Madhya Pradesh,95.3,143.0,46.0,7.8,18.9,20.1,23.5,35.0,58.8,142
2025-07-02,Bhopal,Madhya Pradesh,99.6,149.4,50.1,9.9,8.4,70.2,25.1,34.8,57.0,149
2025-07-09,Bhopal,Madhya Pradesh,108.9,163.3,57.2,7.4,6.0,64.1,17.3,34.5,55.2,163
2025-07-16,Bhopal,Madhya Pradesh,80.4,120.6,44.4,4.3,17.6,17.0,30.0,34.0,53.6,120
2025-07-23,Bhopal,Madhya Pradesh,68.5,102.7,39.9,6.8,18.6,79.9,12.1,33.5,52.0,102
2025-07-30,Bhopal,Madhya Pradesh,89.3,133.9,55.1,11.2,17.5,28.9,33.6,32.7,50.5,133
2025-08-06,Bhopal,Madhya Pradesh,76.6,115.0,50.3,3.9,11.1,31.8,24.4,31.9,49.2,114
2025-08-13,Bhopal,Madhya Pradesh,82.6,123.9,57.8,3.7,13.4,73.0,29.1,31.0,48.0,123
2025-08-20,Bhopal,Madhya Pradesh,64.7,97.0,48.4,10.2,16.5,56.5,11.1,30.0,47.0,97
2025-08-27,Bhopal,Madhya Pradesh,60.3,90.4,48.3,10.1,5.4,69.6,34.2,28.9,46.2,90
2025-09-03,Bhopal,Madhya Pradesh,61.4,92.1,52.8,2.0,15.6,57.3,9.0,27.8,45.6,92
2025-09-10,Bhopal,Madhya Pradesh,57.9,86.8,53.3,14.0,10.8,8.2,7.8,26.6,45.2,86
2025-09-17,Bhopal,Madhya Pradesh,48.3,72.4,47.5,5.6,13.3,57.2,36.4,25.4,45.0,72
2025-09-24,Bhopal,Madhya Pradesh,49.9,74.9,52.3,6.5,18.7,41.0,17.5,24.2,45.0,93
2025-10-01,Bhopal,Madhya Pradesh,47.7,71.6,52.9,10.4,18.5,5.0,12.2,23.0,45.3,92
2025-10-08,Bhopal,Madhya Pradesh,45.1,67.7,52.4,7.3,18.9,48.1,25.7,21.9,45.8,94
2025-10-15,Bhopal,Madhya Pradesh,38.0,57.0,45.8,5.4,8.3,51.8,11.9,20.7,46.4,56
2025-10-22,Bhopal,Madhya Pradesh,38.7,58.0,47.8,7.5,21.6,60.9,22.9,19.7,47.3,108
2025-10-29,Bhopal,Madhya Pradesh,36.4,54.7,45.5,9.4,19.6,31.9,16.3,18.7,48.3,98
2025-11-05,Bhopal,Madhya Pradesh,36.7,55.1,45.7,12.8,12.2,7.7,10.9,17.8,49.6,63
2025-11-12,Bhopal,Madhya Pradesh,43.0,64.5,52.6,9.8,19.3,75.2,13.2,17.0,50.9,96
2025-11-19,Bhopal,Madhya Pradesh,36.2,54.2,42.9,4.8,9.1,33.0,25.9,16.4,52.4,54
2025-11-26,Bhopal,Madhya Pradesh,40.2,60.3,45.6,4.8,14.3,69.8,18.3,15.8,54.0,71
2025-12-03,Bhopal,Madhya Pradesh,41.1,61.6,44.3,10.0,17.3,46.4,36.1,15.4,55.7,86
2025-12-10,Bhopal,Madhya Pradesh,48.6,73.0,49.4,6.8,18.9,80.2,40.4,15.1,57.5,94
2025-12-17,Bhopal,Madhya Pradesh,56.9,85.4,54.2,7.5,16.5,35.4,17.8,15.0,59.3,85
2025-12-24,Bhopal,Madhya Pradesh,60.8,91.1,54.0,9.7,16.9,76.4,23.4,15.0,61.1,91
2025-01-01,Gwalior,Madhya Pradesh,51.2,76.9,42.1,5.6,7.8,62.6,7.8,15.2,63.1,76
2025-01-08,Gwalior,Madhya Pradesh,76.2,114.3,58.4,13.0,16.8,51.8,41.6,15.5,64.9,114
2025-01-15,Gwalior,Madhya Pradesh,83.7,125.6,60.0,6.5,14.4,45.8,48.4,16.0,66.5,125
2025-01-22,Gwalior,Madhya Pradesh,77.8,116.7,52.2,8.8,11.5,66.1,21.9,16.6,68.1,116
2025-01-29,Gwalior,Madhya Pradesh,75.8,113.7,47.8,9.0,19.3,41.1,22.8,17.3,69.6,113
2025-02-05,Gwalior,Madhya Pradesh,98.5,147.7,58.5,11.6,14.5,90.7,24.0,18.1,70.9,147
2025-02-12,Gwalior,Madhya Pradesh,103.5,155.3,58.3,3.7,3.4,52.0,23.1,19.1,72.1,155
2025-02-19,Gwalior,Madhya Pradesh,85.2,127.9,45.6,12.6,9.6,33.4,8.1,20.1,73.0,127
2025-02-26,Gwalior,Madhya Pradesh,99.9,149.9,51.0,5.0,21.6,92.3,33.7,21.1,73.8,149
2025-03-05,Gwalior,Madhya Pradesh,118.7,178.1,58.1,9.5,18.3,35.9,39.8,22.3,74.4,178
2025-03-12,Gwalior,Madhya Pradesh,108.5,162.7,51.2,8.1,15.2,33.4,24.5,23.5,74.8,162
2025-03-19,Gwalior,Madhya Pradesh,116.8,175.2,53.4,7.8,15.6,78.3,27.9,24.7,75.0,175
2025-03-26,Gwalior,Madhya Pradesh,119.3,178.9,53.0,15.8,30.2,73.8,17.3,25.9,74.9,178
2025-04-02,Gwalior,Madhya Pradesh,108.2,162.3,47.0,9.3,14.9,45.6,29.9,27.1,74.7,162
2025-04-09,Gwalior,Madhya Pradesh,124.5,186.7,53.1,9.0,12.5,34.3,25.3,28.2,74.2,186
2025-04-16,Gwalior,Madhya Pradesh,104.4,156.6,44.0,9.9,14.3,60.0,10.8,29.3,73.5,156
2025-04-23,Gwalior,Madhya Pradesh,121.0,181.4,50.6,5.8,17.9,80.9,36.0,30.4,72.6,181
2025-04-30,Gwalior,Madhya Pradesh,144.4,216.6,60.2,9.0,12.8,13.3,21.3,31.4,71.6,216
2025-05-07,Gwalior,Madhya Pradesh,139.1,208.6,58.0,10.9,19.6,27.3,10.0,32.2,70.4,208
2025-05-14,Gwalior,Madhya Pradesh,134.9,202.4,56.7,7.8,19.7,74.7,13.5,33.0,69.0,202
2025-05-21,Gwalior,Madhya Pradesh,130.1,195.1,55.2,2.0,17.6,62.5,9.8,33.7,67.5,195
2025-05-28,Gwalior,Madhya Pradesh,91.7,137.6,39.6,9.6,15.8,76.9,12.3,34.2,65.8,137
2025-06-04,Gwalior,Madhya Pradesh,105.9,158.9,46.7,9.6,21.0,24.3,24.9,34.6,64.1,158
2025-06-11,Gwalior,Madhya Pradesh,132.1,198.2,59.8,3.0,9.4,53.7,19.4,34.9,62.4,198
2025-06-18,Gwalior,Madhya Pradesh,105.1,157.6,49.0,9.5,17.6,46.3,20.8,35.0,60.6,157
2025-06-25,Gwalior,Madhya Pradesh,89.9,134.8,43.4,4.5,15.1,60.7,15.8,35.0,58.8,134
2025-07-02,Gwalior,Madhya Pradesh,100.6,150.9,50.6,10.7,16.9,31.5,23.9,34.8,57.0,150
2025-07-09,Gwalior,Madhya Pradesh,117.7,176.5,61.9,10.5,20.6,45.3,40.7,34.5,55.2,176
2025-07-16,Gwalior,Madhya Pradesh,101.5,152.2,56.0,6.7,19.7,73.3,28.0,34.0,53.6,152
2025-07-23,Gwalior,Madhya Pradesh,98.5,147.8,57.4,6.6,16.1,40.9,19.9,33.5,52.0,147
2025-07-30,Gwalior,Madhya Pradesh,84.5,126.8,52.2,6.5,11.2,96.0,22.3,32.7,50.5,126
2025-08-06,Gwalior,Madhya Pradesh,75.5,113.2,49.5,8.1,18.8,24.4,23.8,31.9,49.2,113
2025-08-13,Gwalior,Madhya Pradesh,85.9,128.8,60.1,6.9,13.4,41.2,18.6,31.0,48.0,128
2025-08-20,Gwalior,Madhya Pradesh,69.2,103.8,51.8,9.4,18.6,54.2,22.8,30.0,47.0,103
2025-08-27,Gwalior,Madhya Pradesh,66.2,99.3,53.1,4.6,16.4,41.8,13.1,28.9,46.2,99
2025-09-03,Gwalior,Madhya Pradesh,58.3,87.5,50.1,2.2,15.7,21.4,24.6,27.8,45.6,87
2025-09-10,Gwalior,Madhya Pradesh,58.8,88.2,54.1,7.4,8.6,38.9,27.8,26.6,45.2,88
2025-09-17,Gwalior,Madhya Pradesh,49.1,73.6,48.3,8.8,15.3,59.4,28.8,25.4,45.0,76
2025-09-24,Gwalior,Madhya Pradesh,51.7,77.6,54.2,2.0,19.6,50.4,23.1,24.2,45.0,98
2025-10-01,Gwalior,Madhya Pradesh,36.4,54.5,40.3,9.2,5.0,5.4,20.9,23.0,45.3,54
2025-10-08,Gwalior,Madhya Pradesh,43.8,65.7,50.9,2.0,10.6,95.9,16.7,21.9,45.8,65
2025-10-15,Gwalior,Madhya Pradesh,45.0,67.5,54.3,13.4,13.8,53.8,44.0,20.7,46.4,88
2025-10-22,Gwalior,Madhya Pradesh,46.0,69.0,56.8,7.6,15.1,34.9,18.1,19.7,47.3,75
2025-10-29,Gwalior,Madhya Pradesh,40.7,61.1,50.9,6.5,15.1,25.4,31.4,18.7,48.3,75
2025-11-05,Gwalior,Madhya Pradesh,33.0,49.5,41.1,8.0,15.7,44.0,29.2,17.8,49.6,78
2025-11-12,Gwalior,Madhya Pradesh,42.0,63.0,51.3,9.9,13.0,70.3,30.4,17.0,50.9,64
2025-11-19,Gwalior,Madhya Pradesh,40.5,60.8,48.1,7.1,8.4,58.5,41.9,16.4,52.4,83
2025-11-26,Gwalior,Madhya Pradesh,52.6,78.9,59.7,10.2,5.3,26.0,27.4,15.8,54.0,78
2025-12-03,Gwalior,Madhya Pradesh,47.8,71.7,51.6,7.8,9.2,25.8,23.0,15.4,55.7,71
2025-12-10,Gwalior,Madhya Pradesh,57.6,86.4,58.5,3.5,15.7,86.0,8.4,15.1,57.5,86
2025-12-17,Gwalior,Madhya Pradesh,56.7,85.1,54.0,10.5,15.8,42.7,5.0,15.0,59.3,85
2025-12-24,Gwalior,Madhya Pradesh,63.9,95.9,56.9,7.5,14.1,31.2,25.4,15.0,61.1,95
2025-01-01,Indore,Madhya Pradesh,57.7,86.5,47.4,9.8,8.2,48.2,20.0,15.2,63.1,86
2025-01-08,Indore,Madhya Pradesh,62.3,93.4,47.8,8.8,14.6,68.4,17.0,15.5,64.9,93
2025-01-15,Indore,Madhya Pradesh,60.4,90.7,43.3,10.3,25.0,73.9,27.4,16.0,66.5,125
2025-01-22,Indore,Madhya Pradesh,63.7,95.5,42.7,9.5,18.1,65.0,28.3,16.6,68.1,95
2025-01-29,Indore,Madhya Pradesh,78.9,118.4,49.8,5.3,15.0,18.6,25.7,17.3,69.6,118
2025-02-05,Indore,Madhya Pradesh,73.6,110.3,43.7,9.6,15.8,44.3,30.4,18.1,70.9,110
2025-02-12,Indore,Madhya Pradesh,93.4,140.1,52.5,8.3,13.8,49.3,20.3,19.1,72.1,140
2025-02-19,Indore,Madhya Pradesh,99.7,149.6,53.3,6.8,18.1,98.8,6.5,20.1,73.0,149
2025-02-26,Indore,Madhya Pradesh,101.2,151.9,51.7,6.6,15.3,59.2,24.5,21.1,73.8,151
2025-03-05,Indore,Madhya Pradesh,103.1,154.7,50.5,6.2,20.1,30.2,30.1,22.3,74.4,154
2025-03-12,Indore,Madhya Pradesh,98.4,147.6,46.4,5.4,18.5,52.1,24.9,23.5,74.8,147
2025-03-19,Indore,Madhya Pradesh,113.0,169.4,51.6,6.8,20.4,47.8,21.0,24.7,75.0,169
2025-03-26,Indore,Madhya Pradesh,130.7,196.0,58.1,4.8,9.6,60.8,37.8,25.9,74.9,196
2025-04-02,Indore,Madhya Pradesh,110.3,165.5,48.0,8.6,17.8,44.6,25.3,27.1,74.7,165
2025-04-09,Indore,Madhya Pradesh,127.0,190.5,54.2,11.2,19.6,44.1,29.0,28.2,74.2,190
2025-04-16,Indore,Madhya Pradesh,101.6,152.4,42.8,7.5,5.4,72.9,7.8,29.3,73.5,152
2025-04-23,Indore,Madhya Pradesh,154.4,231.6,64.5,4.3,14.0,90.0,32.9,30.4,72.6,231
2025-04-30,Indore,Madhya Pradesh,107.2,160.8,44.7,13.8,26.5,64.2,30.7,31.4,71.6,160
2025-05-07,Indore,Madhya Pradesh,125.8,188.6,52.5,6.6,12.3,47.1,22.7,32.2,70.4,188
2025-05-14,Indore,Madhya Pradesh,109.0,163.6,45.8,6.7,16.1,65.5,21.4,33.0,69.0,163
2025-05-21,Indore,Madhya Pradesh,108.2,162.3,46.0,9.4,12.8,44.4,35.1,33.7,67.5,162
2025-05-28,Indore,Madhya Pradesh,127.2,190.8,54.9,7.4,7.7,46.5,27.9,34.2,65.8,190
2025-06-04,Indore,Madhya Pradesh,130.0,194.9,57.3,10.0,22.0,47.9,14.1,34.6,64.1,194
2025-06-11,Indore,Madhya Pradesh,97.7,146.6,44.2,12.0,17.1,43.7,8.0,34.9,62.4,146
2025-06-18,Indore,Madhya Pradesh,89.8,134.7,41.9,2.4,17.4,74.1,20.0,35.0,60.6,134
2025-06-25,Indore,Madhya Pradesh,102.1,153.1,49.3,12.0,20.0,66.5,36.4,35.0,58.8,153
2025-07-02,Indore,Madhya Pradesh,110.1,165.1,55.3,3.6,22.3,18.8,29.9,34.8,57.0,165
2025-07-09,Indore,Madhya Pradesh,88.9,133.3,46.7,8.4,7.2,90.0,30.5,34.5,55.2,133
2025-07-16,Indore,Madhya Pradesh,93.3,140.0,51.5,4.8,11.2,12.3,11.3,34.0,53.6,139
2025-07-23,Indore,Madhya Pradesh,88.6,132.9,51.6,3.0,8.1,64.5,24.4,33.5,52.0,132
2025-07-30,Indore,Madhya Pradesh,77.1,115.7,47.6,5.0,17.0,47.0,21.0,32.7,50.5,115
2025-08-06,Indore,Madhya Pradesh,68.2,102.2,44.7,5.6,8.3,52.4,23.4,31.9,49.2,102
2025-08-13,Indore,Madhya Pradesh,78.4,117.5,54.8,8.7,10.4,77.5,5.7,31.0,48.0,117
2025-08-20,Indore,Madhya Pradesh,65.5,98.2,49.0,5.9,11.9,60.9,24.3,30.0,47.0,98
2025-08-27,Indore,Madhya Pradesh,58.4,87.6,46.8,8.4,24.7,43.4,17.0,28.9,46.2,123
2025-09-03,Indore,Madhya Pradesh,56.7,85.0,48.7,7.6,15.9,44.8,32.8,27.8,45.6,85
2025-09-10,Indore,Madhya Pradesh,59.1,88.6,54.4,6.9,14.6,57.0,14.4,26.6,45.2,88
2025-09-17,Indore,Madhya Pradesh,46.5,69.8,45.8,6.6,14.0,67.1,24.4,25.4,45.0,69
2025-09-24,Indore,Madhya Pradesh,53.7,80.5,56.2,9.5,17.3,64.5,24.1,24.2,45.0,86
2025-10-01,Indore,Madhya Pradesh,52.9,79.3,58.6,4.9,11.5,17.7,32.0,23.0,45.3,79
2025-10-08,Indore,Madhya Pradesh,51.6,77.5,60.0,4.6,9.7,98.4,20.6,21.9,45.8,77
2025-10-15,Indore,Madhya Pradesh,42.3,63.5,51.1,7.1,18.5,79.4,9.5,20.7,46.4,92
2025-10-22,Indore,Madhya Pradesh,45.3,68.0,56.0,7.8,15.0,32.9,13.0,19.7,47.3,74
2025-10-29,Indore,Madhya Pradesh,36.2,54.3,45.2,2.9,20.0,80.4,32.8,18.7,48.3,100
2025-11-05,Indore,Madhya Pradesh,39.1,58.6,48.7,10.7,11.5,47.1,12.8,17.8,49.6,58
2025-11-12,Indore,Madhya Pradesh,39.0,58.5,47.7,10.8,14.5,65.0,35.6,17.0,50.9,72
2025-11-19,Indore,Madhya Pradesh,48.9,73.3,57.9,14.0,17.7,60.9,20.2,16.4,52.4,88
2025-11-26,Indore,Madhya Pradesh,40.6,60.9,46.1,7.4,23.6,80.8,6.9,15.8,54.0,118
2025-12-03,Indore,Madhya Pradesh,39.6,59.4,42.7,11.3,10.8,41.3,17.9,15.4,55.7,59
2025-12-10,Indore,Madhya Pradesh,47.3,71.0,48.1,3.6,15.1,43.1,28.6,15.1,57.5,75
2025-12-17,Indore,Madhya Pradesh,48.1,72.1,45.8,11.4,21.6,42.3,7.7,15.0,59.3,107
2025-12-24,Indore,Madhya Pradesh,49.0,73.4,43.5,7.6,9.6,87.0,18.6,15.0,61.1,73
2025-01-01,Jabalpur,Madhya Pradesh,46.8,70.2,38.5,13.6,18.4,64.9,14.6,15.2,63.1,92
2025-01-08,Jabalpur,Madhya Pradesh,73.7,110.5,56.5,9.4,19.9,62.7,33.0,15.5,64.9,110
2025-01-15,Jabalpur,Madhya Pradesh,66.8,100.3,47.9,5.6,8.5,54.8,28.5,16.0,66.5,100
2025-01-22,Jabalpur,Madhya Pradesh,78.9,118.4,53.0,6.9,16.2,51.9,18.7,16.6,68.1,118
2025-01-29,Jabalpur,Madhya Pradesh,81.1,121.6,51.1,4.3,14.1,21.9,5.5,17.3,69.6,121
2025-02-05,Jabalpur,Madhya Pradesh,88.3,132.5,52.5,7.5,17.9,28.4,38.2,18.1,70.9,132
